timestamp,open,high,low,close,volume
2025-09-13 12:00:00,941.16,941.51,938.0,939.18,6903.112
2025-09-13 13:00:00,939.18,942.16,932.2,936.46,14716.597
2025-09-13 14:00:00,936.46,938.46,931.6,935.96,13650.056
2025-09-13 15:00:00,935.96,943.86,935.6,936.59,19673.618
2025-09-13 16:00:00,936.6,937.98,924.5,925.36,28433.728
2025-09-13 17:00:00,925.36,930.46,922.11,929.09,12935.729
2025-09-13 18:00:00,929.09,930.66,927.4,930.44,6209.279
2025-09-13 19:00:00,930.45,930.98,928.5,930.14,5515.945
2025-09-13 20:00:00,930.14,932.01,928.56,929.61,4325.836
2025-09-13 21:00:00,929.6,934.35,929.31,932.76,5238.151
2025-09-13 22:00:00,932.76,934.2,930.25,931.19,2726.901
2025-09-13 23:00:00,931.2,934.0,931.19,933.68,5375.373
2025-09-14 00:00:00,933.68,934.19,931.64,933.58,3658.198
2025-09-14 01:00:00,933.58,936.69,929.34,934.46,8627.544
2025-09-14 02:00:00,934.46,937.5,934.3,936.63,6504.809
2025-09-14 03:00:00,936.64,938.12,931.05,931.06,6605.22
2025-09-14 04:00:00,931.05,934.85,927.8,933.52,8225.835
2025-09-14 05:00:00,933.53,943.11,933.53,942.38,12208.846
2025-09-14 06:00:00,942.39,944.95,938.63,939.28,9186.252
2025-09-14 07:00:00,939.28,940.11,936.94,937.47,6776.982
2025-09-14 08:00:00,937.48,940.0,936.46,938.8,4997.0
2025-09-14 09:00:00,938.79,941.39,937.75,941.0,4724.22
2025-09-14 10:00:00,941.0,941.0,936.0,936.85,5147.374
2025-09-14 11:00:00,936.86,937.85,930.99,931.64,7294.212
2025-09-14 12:00:00,931.65,936.68,931.41,933.69,7307.857
2025-09-14 13:00:00,933.7,934.89,928.1,929.83,8778.88
2025-09-14 14:00:00,929.83,932.04,921.91,925.99,17824.998
2025-09-14 15:00:00,925.98,928.1,922.93,924.3,7994.374
2025-09-14 16:00:00,924.31,928.0,923.1,924.62,9280.482
2025-09-14 17:00:00,924.62,929.0,923.6,928.04,5347.49
2025-09-14 18:00:00,928.03,928.03,925.36,926.6,2384.714
2025-09-14 19:00:00,926.6,929.05,925.5,927.59,2805.111
2025-09-14 20:00:00,927.58,929.93,927.31,929.31,1857.115
