timestamp,open,high,low,close,volume
2025-09-13 12:00:00,4719.53,4730.18,4714.86,4720.45,6937.7372
2025-09-13 13:00:00,4720.45,4725.51,4650.1,4685.79,32134.9988
2025-09-13 14:00:00,4685.8,4709.17,4666.24,4689.12,23493.054
2025-09-13 15:00:00,4689.13,4705.26,4645.0,4653.92,30300.5913
2025-09-13 16:00:00,4653.92,4667.92,4616.32,4623.65,35483.6407
2025-09-13 17:00:00,4623.66,4642.39,4605.0,4634.09,21901.0089
2025-09-13 18:00:00,4634.09,4651.58,4625.17,4643.08,9059.2422
2025-09-13 19:00:00,4643.09,4648.62,4635.31,4638.21,5657.6018
2025-09-13 20:00:00,4638.21,4662.03,4637.35,4657.58,11819.5629
2025-09-13 21:00:00,4657.58,4667.69,4656.56,4663.5,7595.2325
2025-09-13 22:00:00,4663.51,4665.51,4647.62,4658.53,5524.365
2025-09-13 23:00:00,4658.53,4672.94,4656.26,4666.53,7801.678
2025-09-14 00:00:00,4666.54,4681.46,4659.17,4670.27,9667.8421
2025-09-14 01:00:00,4670.27,4678.07,4650.44,4673.13,9048.9128
2025-09-14 02:00:00,4673.13,4692.36,4671.0,4683.16,10421.7011
2025-09-14 03:00:00,4683.16,4686.62,4661.27,4663.22,6097.3103
2025-09-14 04:00:00,4663.22,4667.33,4634.0,4658.97,10309.982
2025-09-14 05:00:00,4658.97,4679.96,4658.47,4676.08,6022.3357
2025-09-14 06:00:00,4676.09,4681.47,4660.24,4666.4,6493.2512
2025-09-14 07:00:00,4666.4,4667.96,4641.85,4650.58,5597.7866
2025-09-14 08:00:00,4650.58,4664.52,4645.53,4656.01,4740.546
2025-09-14 09:00:00,4656.01,4674.38,4652.96,4665.29,5616.8189
2025-09-14 10:00:00,4665.3,4669.73,4657.15,4659.83,3783.4028
2025-09-14 11:00:00,4659.82,4667.96,4626.68,4635.0,12008.3623
2025-09-14 12:00:00,4634.99,4644.74,4615.05,4632.34,17842.6426
2025-09-14 13:00:00,4632.35,4635.0,4606.69,4612.8,17477.6574
2025-09-14 14:00:00,4612.8,4644.54,4578.85,4601.89,74544.5694
2025-09-14 15:00:00,4601.88,4604.64,4576.89,4582.22,16209.2294
2025-09-14 16:00:00,4582.23,4610.5,4579.36,4596.83,12036.0756
2025-09-14 17:00:00,4596.83,4629.27,4590.7,4619.9,12122.6228
2025-09-14 18:00:00,4619.9,4620.43,4600.34,4603.5,5274.8914
2025-09-14 19:00:00,4603.5,4625.37,4592.33,4615.47,7150.5316
2025-09-14 20:00:00,4615.46,4627.98,4613.95,4616.78,3905.2407
2025-09-14 21:00:00,4616.79,4636.27,4598.46,4629.83,7485.7266
2025-09-14 22:00:00,4629.83,4636.51,4611.03,4629.15,6654.0767
2025-09-14 23:00:00,4629.15,4630.0,4601.91,4604.49,7732.8045
2025-09-15 00:00:00,4604.48,4616.01,4586.63,4601.68,9810.8265
2025-09-15 01:00:00,4601.68,4623.24,4580.1,4618.15,11398.8162
2025-09-15 02:00:00,4618.16,4629.76,4610.35,4620.19,9904.7222
2025-09-15 03:00:00,4620.19,4643.57,4619.35,4636.2,9356.0389
2025-09-15 04:00:00,4636.2,4660.56,4636.19,4642.71,14015.1308
2025-09-15 05:00:00,4642.72,4664.07,4640.4,4662.84,10071.3911
2025-09-15 06:00:00,4662.84,4670.28,4617.77,4630.49,19094.2442
2025-09-15 07:00:00,4630.49,4642.44,4587.9,4597.37,30785.0971
2025-09-15 08:00:00,4597.37,4597.37,4508.23,4510.62,62995.579
2025-09-15 09:00:00,4510.62,4535.78,4498.22,4526.22,33532.5645
2025-09-15 10:00:00,4526.22,4535.25,4504.97,4529.79,25026.7545
2025-09-15 11:00:00,4529.79,4539.5,4522.0,4530.65,9131.4881
2025-09-15 12:00:00,4530.66,4536.52,4508.77,4514.38,15696.187
2025-09-15 13:00:00,4514.38,4541.92,4491.3,4515.42,26238.3068
2025-09-15 14:00:00,4515.42,4529.71,4497.61,4511.24,17812.4752
2025-09-15 15:00:00,4511.24,4520.93,4466.0,4500.01,34603.6915
2025-09-15 16:00:00,4500.01,4510.93,4479.89,4494.82,14820.7012
2025-09-15 17:00:00,4494.82,4510.15,4474.04,4509.9,9792.4202
2025-09-15 18:00:00,4509.9,4512.86,4487.0,4501.5,9915.1541
2025-09-15 19:00:00,4501.5,4514.28,4476.12,4493.41,13476.9134
2025-09-15 20:00:00,4493.41,4513.07,4488.49,4510.71,8325.8753
2025-09-15 21:00:00,4510.71,4528.55,4506.81,4524.26,7069.2376
2025-09-15 22:00:00,4524.25,4529.99,4509.13,4513.52,4521.1416
2025-09-15 23:00:00,4513.52,4528.18,4508.37,4523.74,4897.2117
2025-09-16 00:00:00,4523.74,4523.74,4503.0,4513.45,6333.3783
2025-09-16 01:00:00,4513.46,4538.25,4513.12,4517.63,9214.4141
2025-09-16 02:00:00,4517.63,4531.72,4513.68,4514.02,4106.3922
2025-09-16 03:00:00,4514.01,4531.75,4513.69,4520.78,4108.4772
2025-09-16 04:00:00,4520.77,4523.6,4487.53,4518.93,11280.2703
2025-09-16 05:00:00,4518.94,4532.77,4512.24,4529.32,7620.1438
2025-09-16 06:00:00,4529.31,4536.21,4493.75,4508.81,9461.78
2025-09-16 07:00:00,4508.81,4516.37,4502.4,4512.86,7857.46
2025-09-16 08:00:00,4512.87,4531.35,4499.0,4511.6,9021.4758
2025-09-16 09:00:00,4511.59,4516.46,4503.0,4511.29,4775.551
2025-09-16 10:00:00,4511.29,4514.59,4493.31,4498.75,8185.6776
2025-09-16 11:00:00,4498.75,4506.84,4493.77,4501.26,7744.0773
2025-09-16 12:00:00,4501.26,4507.11,4495.97,4500.04,7046.8831
2025-09-16 13:00:00,4500.03,4512.49,4430.59,4473.58,48732.325
2025-09-16 14:00:00,4473.57,4473.58,4424.0,4446.71,29446.1889
2025-09-16 15:00:00,4446.71,4478.66,4430.54,4468.2,24464.1741
2025-09-16 16:00:00,4468.19,4476.98,4447.03,4463.54,26589.2955
2025-09-16 17:00:00,4463.53,4510.51,4462.63,4486.62,22597.2545
2025-09-16 18:00:00,4486.62,4496.45,4466.37,4474.63,9002.3827
2025-09-16 19:00:00,4474.63,4494.79,4471.24,4491.21,6015.0466
2025-09-16 20:00:00,4491.22,4498.65,4483.61,4498.23,5831.8921
2025-09-16 21:00:00,4498.23,4510.0,4490.4,4507.65,5903.943
2025-09-16 22:00:00,4507.66,4525.4,4500.86,4520.5,9336.2084
2025-09-16 23:00:00,4520.51,4523.57,4495.18,4501.29,8632.4184
2025-09-17 00:00:00,4501.3,4516.66,4492.99,4513.44,9300.9487
